id;label;teks;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;negatif;Ambillah kekasihku Bila itu yang kau mau Namun mulai saat ini Aku tak ingin mengenalmu lagi Segitu berartikah Kekasihku di matamu Hingga kau lupa siapa aku Aku sahabatmu yang selalu mempercayaimu Aku terluka sungguh terluka Tak percaya teganya engkau merebut kekasihku Aku terluka sungguh terluka Tak percaya semurah itukah arti persahabatan kita Inilah akhir persahabatan Semoga kalian bahagia Aku terluka sungguh terluka Tak percaya serendah itukah aku dihargai Aku teluka sungguh terluka Tak percaya semurah itukah arti persahabatan kita aku tak percaya sungguh tak percaya Tetapi inilah akhir persahabatan kita;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;negatif;Terlalu sadis caramu Menjadikan diriku Pelampiasan cintamu agar dia kembali padamu Tanpa perduli sakitnya aku Tega niannya caramu Menyingkirkan diriku Dari percintaan ini agar dia kembali padamu Tanpa perduli sakitnya aku Semoga Tuhan membalas semua yang terjadi Kepadaku suatu saat nanti hingga kau sadari sesungguhnya yang kau punya Hanya aku tempatmu kembali Sebagai cintamu hoooo Hanya aku tempatmu kembali Semoga Tuhan membalas semua yang terjadi Kepadaku suatu saat nanti Hingga kau sadari sesungguhnya yang kau punya Hanya aku tempatmu kembali Hingga kau sadari sesungguhnya yang kau punya Hanya aku hooo Sebagai cintamu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;negatif;Engkau yang cantik engkau yang manis engkau yang manja selalu tersipu rawan sikapmu di balik kemelutmu di remang kabutmu di tabir mega megamu ku melihat dua tangan di balik punggung mu dibalik punggungmu engkau yang cantik engkau yang manis engkau yang manja selalu tersipu rawan sikapmu di balik kemelutmu di remang kabutmu di tabir mega megamu ku melihat dua tangan di balik punggung mu madu di tangan kananmu racun di tangan kirimu aku tak tahu mana yang akan kau berikan padaku aku tak tahu mana yang akan kau berikan padaku aku tak tahu mana yang akan kau berikan padaku aku tak tahu mana yang akan kau berikan padaku aku tak tahu mana yang akan kauberikan padaku akan kau berikan padaku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;negatif; Kau kan selalu tersimpan di hatiku Meski ragamu tak dapat ku miliki Jiwaku kan selalu bersamamu Meski kau tercipta bukan untukku Tuhan berikan aku hidup satu kali lagi Hanya untuk bersamanya Ku mencintainya Sungguh mencintainya Rasa ini sungguh tak wajar Namun ku ingin tetap bersama dia Untuk selamanya Mengapa cinta ini terlarang Saat ku yakini kaulah milikku Mengapa cinta kita tak bisa bersatu Saat ku yakin tak ada cinta selain dirimu Tuhan berikan aku hidup satu kali lagi Hanya untuk bersamanya Ku mencintainya Sungguh mencintainya Rasa ini sungguh tak wajar Namun ku ingin tetap bersama dia Untuk selamanya Tuhan berikan aku hidup satu kali lagi Hanya untuk bersamanya Ku mencintainya Sungguh mencintainya Rasa ini sungguh tak wajar Namun ku ingin tetap bersama dia Untuk selamanya Tuhan berikan aku hidup satu kali lagi Hanya untuk bersamanya Ku mencintainya Sungguh mencintainya Rasa ini sungguh tak wajar Namun ku ingin tetap bersama dia Untuk selamanya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;negatif;Apa mauku Apa maumu Selalu saja menjadi Satu masalah yang tak kunjung henti Bukan maksudku bukan maksudmu Untuk selalu Meributkan hal yang itu itu saja Mengapa kita saling membenci Awalnya kita selalu memberi Apakah mungkin hati yang murni Sudah cukup berarti Ataukah kita belum mencoba Memberi waktu pada logika Jangan seperti selama ini Hidup bagaikan air dan api Mengapa kita saling membenci Awalnya kita selalu memberi Apakah mungkin hati yang murni Sudah cukup berarti Ataukah kita belum mencoba Memberi waktu pada logika Jangan seperti selama ini Hidup bagaikan air dan api;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;negatif;Luruh Seluruh harapku Luruh Semua janjimu Ketika jalanku dan jalanmu Tak bertemu Tuh runtuh Seluruh maknaku Ketika inginku dan inginmu tak bertemu Tak menyatu Di dalam pusaran mu Adakah ruang untuk Kau dan aku mengarung mencari titik temu Temu Kau dan aku Luruh Kau dan aku Luruh Kau dan aku Luruh Ketika inginku dan inginmu Tak bertemu tak menyatu Adakah jalan Tuk kita Adakah terang Di ujung kelam Tenggelam di lautan Pikiran dan amarahku Tenggelam di samudera Terhempas ku tak menentu Luruh Seluruh harapku Luruh Semua janjimu Luruh Luruh Kau dan aku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;negatif;Padamu pemilik Hati yang tak pernah kumiliki Yang hadir sebagai Bagian dari kisah hidupku Engkau aku cinta Dengan segenap rasa di hati Selalu ku mencoba Menjadi seperti yang engkau minta Aku tahu engkau sebenarnya tahu Tapi kau memilih seolah engkau tak tahu Kau sembunyikan rasa cintaku Di balik topeng persahabatanmu yang palsu Kau jadikan aku kekasih bayangan Untuk menemani saat kau merasa sepi Bertahun lamanya kujalani kisah Cinta sendiri Mungkin memang benar Cinta itu tak lagi berharga Semua percuma Bila engkau tak punyai harta Aku tahu engkau sebenarnya tahu Tapi kau memilih seolah engkau tak tahu Kau sembunyikan rasa cintaku Di balik topeng persahabatanmu yang palsu Kau jadikan aku kekasih bayangan Untuk menemani saat kau merasa sepi Bertahun lamanya kujalani kisah Cinta sendiri Cinta sendiri Aku tahu engkau sebenarnya tahu Tapi kau memilih seolah engkau tak tahu Kau sembunyikan rasa cintaku Di balik topeng persahabatanmu yang palsu Kau jadikan aku kekasih bayangan Untuk menemani saat kau merasa sepi Bertahun lamanya kujalani kisah Cinta sendiri C nta sendiri;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;negatif;Telah lama sendiri Dalam langkah sepi Tak pernah kukira bahwa akhirnya Tiada dirimu di sisiku Meski waktu datang Dan berlalu sampai kau tiada bertahan Semua takkan mampu mengubahku Hanyalah kau yang ada di relungku Hanyalah dirimu Mampu membuatku jatuh dan mencinta Kau bukan hanya sekedar indah Kau tak akan terganti Tak pernah kuduga bahwa akhirnya Tergugat janjimu dan janjiku Meski waktu datang Dan berlalu sampai kau tiada bertahan Semua takkan mampu mengubahku Hanyalah kau yang ada di relungku Hanyalah dirimu Mampu membuatku jatuh dan mencinta Kau bukan hanya sekedar indah Kau tak akan terganti Meski waktu datang Dan berlalu sampai kau tiada bertahan Semua takkan mampu mengubahku Hanyalah kau yang ada di relungku Hanyalah dirimu Mampu membuatku jatuh dan mencinta Kau bukan hanya sekedar indah Kau tak akan terganti Kau tak akan terganti;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;negatif;Sandiwarakah selama ini Setelah sekian lama kita telah bersama Inikah akhir cerita cinta Yang sekalu aku banggakan Didepan mereka Entah dimana kusembunyikan rasa malu Kini harus aku lewati Sepi hariku Tanpa dirimu lagi Biarkan kini ku berdiri Melawan waktuku Untuk melupakanmu Walau sakit hatiku Namun aku bertahan Entah dimana kusembunyikan rasa malu Kini harus aku lewati Sepi hariku Tanpa dirimu lagi Biarkan kini kuberdiri Melawan waktu Kini harus aku lewati Tanpa dirimu Biarkan kini ku berdiri Tanpamu Tanpa kehadiran dirimu Namun aku bertahan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;negatif;Detik waktu terus berjalan Berhias gelap dan terang Suka dan duka tangis dan tawa Tergores bagai lukisan Seribu mimpi berjuta sepi Hadir bagai teman sejati Di antara lelahnya jiwa Dalam resah dan air mata Kupersembahkan kepada Mu Yang terindah dalam hidupku Meski kurapuh dalam langkah Kadang tak setia kepada Mu Namun cinta dalam jiwa Hanyalah pada Mu Maafkanlah bila hati Tak sempurna mencintai Mu Dalam dada kuharap hanya Diri Mu yang bertahta Maafkanlah bila hati Tak sempurna mencintai Mu Dalam dada kuharap hanya Diri Mu yang bertahta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;negatif;Nanti pasti kau sesali Keputusan dirimu meninggalkan aku Demi dia yang kau fikir sempurna Dan punya segalanya hingga kau pun Berpaling dan meninggalkanku Mungkin sekarang kau masih berbahagia Dengan dirinya dengan cintanya Tapi ku yakin suatu saat nanti Kau kan memohon tuk kembali Nanti pasti kau sesali Setelah dirimu kehilangan aku Cuma aku yang paling sempurna mencintai kamu Walau hanya dengan cara yang sederhana Mungkin sekarang kau masih berbahagia Dengan dirinya dengan cintanya Tapi ku yakin suatu saat nanti Kau kan memohon tuk kembali Mungkin sekarang kau masih berbahagia Dengan dirinya dengan cintanya ooh Tapi ku yakin suatu saat nanti Kau kan memohon tuk kembali Kau kan memohon tuk kembali Kau kan memohon tuk kembali;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;negatif;Tak mau lagi aku percaya Pada semua kasih sayangmu Tak mau lagi aku tersentuh Pada semua pengakuanmu Kamu takkan mengerti rasa sakit ini Kebohongan dari mulut manismu Pergilah kau Pergi dari hidupku Bawalah semua rasa bersalahmu Pergilah kau Pergi dari hidupku Bawalah rahasiamu yang tak ingin kutahui Tak mau lagi aku terjerat Pada semua janji janjimu Tak mau lagi aku terkait Pada semua permainanmu Kamu takkan mengerti rasa sakit ini Kebohongan dari mulut manismu Pergilah kau Pergi dari hidupku Bawalah semua rasa bersalahmu Pergilah kau Pergi dari hidupku Bawalah rahasiamu yang tak ingin kutahui Bertahun-tahun bersama Kupercayaimu Kubanggakan kamu Ku berikan sgalanya Aku tak mau lagi Ku tak mau lagi oh yeah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;negatif;Kau menyiksaku disini Dalam rasa bersalah yang kini Membunuhku secara perlahan Kau selalu menghindar dari Aku yang selalu mencoba Ungkapkan semua lewat Tatap mata ini Ternyata maafmu tak pernah Pantas untukku Kau anggap aku tak ada Dan kau tak pernah Mengenal diriku Setidaknya diriku pernah berjuang Meski tak pernah ternilai Dimatamu Setidaknya ku pernah menanti Terkapar melawan Sepi hatiku Yang tak pernah bisa berhenti Mencintaimu Kau menghukum hati ini Hati yang dulu kau Yakini takkan pernah Kecewakanmu Kau memutuskan tuk pergi Belum ku sempat memohon Dan mengemis Agar kau tetap disini Ternyata sedalam itu Kau benci diriku Kau anggap ku tak terlihat Meski ku tepat di depan matamu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;negatif;Bersabarlah sayang Aku akan pulang Jangan dengarkan Gosip murahan Tentang aku Berjanjilah sayang Tuk selalu setia Meski ku tak selalu Di sampingmu Tak usah menangis meratapi aku Tak perlu kau berpikir ku meninggalkanmu Mana mungkin selimut tetangga Hangati tubuhku dalam kedinginan Malam malam panjang Setiap tidurku selalu kesepian Mana mungkin selimut tetangga Hangati tubuhku dalam kedinginan Malam malam panjang Setiap tidurku selalu kesepian Berjanjilah sayang Ku selalu setia Meski ku tak selalu Di sampingmu Tak usah menangis meratapi aku Tak perlu kau berpikir ku meninggalkanmu Tak usah menangis meratapi aku Tak perlu kau berpikir ku meninggalkanmu Mana mungkin selimut tetangga Hangati tubuhku dalam kedinginan Malam malam panjang Setiap tidurku selalu kesepian Mana mungkin selimut tetangga Hangati tubuhku dalam kedinginan Malam malam panjang Setiap tidurku selalu kesepian Bersabarlah sayang Aku akan pulang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;negatif;Aku tak mengerti apa yang kurasa Rindu yang tak pernah begitu hebatnya Aku mencintaimu lebih dari yang kau tahu Meski kau takkan pernah tahu Aku persembahkan hidupku untukmu Telah kurelakan hatiku padamu Namun kau masih bisu diam seribu bahasa Dan hati kecilku bicara Baru kusadari Cintaku bertepuk sebelah tangan Kau buat remuk seluruh hatiku Semoga waktu akan mengilhami Sisi hatimu yang beku Semoga akan datang keajaiban Hingga akhirnya kau pun mau Aku mencintaimu lebih dari yang kau tahu Meski kau takkan pernah tahu Baru kusadari Cintaku bertepuk sebelah tangan Kau buat remuk seluruh hatiku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;negatif;Telah lama kau tinggalkan ku Sempat sia siakan aku Pergi jauh titipkan perih Tak sedikitpun peduli Seandainya kamu merasakan Jadi aku sebentar saja Takkan sanggup hatimu terima Sakit ini begitu parah Pergi jauh titipkan perih Tak sedikitpun peduli Seandainya kamu merasakan Jadi aku sebentar saja Takkan sanggup hatimu terima Sakit ini begitu parah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;negatif;Namaku cinta ketika kita bersama berbagi rasa untuk selamanya namaku cinta ketika kita bersama berbagi rasa sepanjang usia Hingga tiba saatnya aku pun melihat cintaku yang khianat cintaku berkhianat Aku terjatuh dan tak bisa bangkit lagi aku tenggelam dalam lautan luka dalam aku tersesat dan tak tahu arah jalan pulang aku tanpamu butiran debu Namaku cinta ketika kita bersama berbagi rasa untuk selamanya namaku cinta ketika kita bersama berbagi rasa sepanjang usia Hingga tiba saatnya aku pun melihat cintaku yang khianat cintaku berkhianat ooh menepi menepilah menjauh semua yang terjadi di antara kita ooh Aku terjatuh dan tak bisa bangkit lagi aku tenggelam dalam lautan luka dalam aku tersesat dan tak tahu arah jalan pulang aku tanpamu butiran debu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;negatif;Dirimu tak pernah menyadari Semua yang telah kau miliki Kau buang aku tinggalkan diriku Kau hancurkan aku seakan ku tak pernah ada Aku kan bertahan Meski takkan mungkin Menerjang kisahnya Walau perih walau perih Salahkah aku terlalu cinta Berharap semua kan kembali Kau buang aku tinggalkan diriku Kau hancurkan aku seakan ku tak pernah ada Aku kan bertahan Meski takkan mungkin Menerjang kisahnya Walau perih Walau perih;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;negatif;Ku harus menemui cintaku Mencari tahu hubungan kita Apa masih atau tlah berakhir Kau menggantungkan hubungan ini Kau diamkan aku tanpa sebab Maunya apa ku harus bagaimana Kasih Sampai kapan kau gantung Cerita cintaku memberi harapan Hingga mungkin ku tak sanggup lagi Dan meninggalkan dirimu Detik detik waktu pun terbuang Teganya kau menggantung cintaku Bicaralah biar semua pasti Kau menggantungkan hubungan ini Kau diamkan aku tanpa sebab Mahunya apa ku harus bagaimana Kasih Sampai kapan kau gantung Cerita cintaku memberi harapan Hingga mungkin ku tak sanggup lagi dan meninggalkan dirimu gantungnya hubungan cinta denganmu membuatku sakit Hingga mungkin ku tak sanggup lagi dan meninggalkan dirimu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;negatif;Aku yang tak pernah bisa lupakan dirinya Yang kini hadir di antara kita Namun ku juga takkan bisa menepis bayangmu Yang slama ini temani hidup ku Maafkan aku menduakan cintamu Berat rasa hati ku tinggalkan dirinya Dan demi waktu yang bergulir di sampingmu Maafkanlah diri ku sepenuh hatimu Seandainya bila ku bisa memilih Kalau saja waktu itu ku tak jumpa dirinya Mungkin semua takkan seperti ini Dirimu dan dirinya kini ada di hati ku Membawa aku dalam kehancuran Maafkan aku menduakan cintamu Berat rasa hati ku tinggalkan dirinya Dan demi waktu yang bergulir di sampingmu Maafkanlah diri ku sepenuh hatimu Seandainya bila ku bisa memilih Maafkan aku menduakan cintamu Berat rasa hati ku tinggalkan dirinya Dan demi waktu yang bergulir di sampingmu Maafkanlah diri ku sepenuh hatimu Maafkan aku Maafkan aku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;negatif;lagi musimnya goyang dua jari nikmati saja ikuti trend ini lupakanlah masalahmu mari mari janganlah malu malu kita goyang tik tok lagi nikmatilah melodi goyang tik tok ke kanan dan ke kiri angkatlah tanganmu goyangkan dua jari goyang tik tok ke kanan dan ke kiri gelengkan kepala nikmati tik tok lagi goyang tik tok ke kanan dan ke kiri angkatlah tanganmu goyangkan dua jari goyang tik tok ke kanan dan ke kiri gelengkan kepala nikmati tik tok lagi lagi musimnya goyang dua jari nikmati saja ikuti trend ini;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;negatif;Lihatlah Pada diriku Aku cantik dan menarik Dan kau mulai dekati aku Ku beri sgalanya Cinta harta dan jiwaku Tapi kau malah menghilang Bagai hantu tak tau malu Lelaki buaya darat Busyet aku tertipu lagi Mulutnya manis sekali Tapi hati bagai serigala Ku tertipu lagi oh Ku tertipu lagi oh Ku beri sgalanya Cinta harta dan jiwaku Tapi kau malah menghilang Bagai hantu sakitnya aku Mungkin aku bodoh Mungkin aku naif Atau mungkin kamu memang Penjahat wanita Lelaki buaya darat Busyet aku tertipu lagi Mulutnya manis sekali Tapi hati bagai serigala Ku tertipu lagi oh Ku tertipu lagi oh Tapi untung nya Aku masih punya kekasih yang lainnya Tapi mengapa aku Masih saja tertipu olehnya Lelaki buaya darat Busyet aku tertipu lagi Mulutnya manis sekali Tapi hati bagai serigala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;negatif;Jangan opo jangan kangkung Tempe opo tempe koro Ngopo kok bingung bojoku ditikung Popo po ora aku ra popo Aku ra nyongko kowe tego karo konco Jarene konco kentel Bojoku tok sleding tekel Opo ra ono kimchil liyo sing seneng kowe Nganti kowe nikung bojone koncone dewe Heee kowe koncoku sing jarene cs ku Nanging nyatane ning mburi kok kowe koyo pabu Mbribik nikung nyiak bojone konco dewe Ora mikir koncone tumindak sak penake Paitan cangkem lunyu kau merebut pacarku Tusuk dari belakang ah manaku tau Seakan kau arjuna pada engkau kecu Ra ngango sopan santun kau dustai diriku Sak tenane atiku loro nanging aku mencoba ra popo Sak tenane atiku loro nanging aku kebacot loro Aku ra nyongko kowe tego karo konco Jarene konco kentel Bojoku tok sleding tekel Opo ra ono kimchil liyo sing seneng kowe Nganti kowe nikung bojone koncone dewe AKu kurang opo kok kowe iso tego Opo ono salah ku trus kowe nikung aku Opo kudu tak jarno kok aku kudu lilo Ngrasakne tumindakmu sik ngrugekke awakku Pancen kowe konyol ning utekmu kok protol Pendak ndinone awor ee bojoku tok gondol Tak bisa aku pendam mana sangup ku tahan Neng ngarep kok apikn neng mburi kok bajingan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;negatif;Satu jam saja Satu jam saja Aku sayang jantungku deg degan Waktu kamu peluk diriku Aku sayang badanku gemetaran Waktu kamu kecup keningku Satu jam saja bercumbu denganmu Satu jam saja ku dimanjakanmu Satu jam saja ku bercumbu rayu Satu jam saja bercinta denganmu Aku disentuhnya aku dibuainya Aku diciumnya aku dipeluknya Aku dicumbunya aku dirayunya Satu jam saja oh mesranya Aku sayang jantungku deg degan Waktu kamu peluk diriku Aku sayang badanku gemetaran Waktu kamu kecup keningku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;negatif;Mungkin  Aku bisa bercinta dengan kamu Kendati kata katamu selalu Menusuk jantung Melukaiku Mungkin Kumau memaafkanmu kembali Demi cinta yang ada di hatiku Meloloskanmu Dari kata pisah Mungkin sang fajar Dan sayap sayap burung patah Menyaksikan kita berseteru Selalu tak pernah damai Mungkin cintaku Terlalu kuat dan menutupi Jiwa yang dendam akan kerasmu Sehingga kita bersama Mungkin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;negatif;Cintaku cintaku padamu Tak besar seperti dulu Kamu kok begitu menilai cintaku Begitu rendah di matamu Sayangku sayangku padamu Tak indah seperti dulu Maumu begini maumu begitu Tak pernah engkau hargai aku I am sorry ku tak akan love you lagi Biar ku putuskan saja Ku tak mau hatiku terluka Lebih baik ku cukupkan saja Ku tak mau batinku tersiksa Jangan kau slalu merasa Lelaki bukan dirimu saja Lebih baik kuputuskan saja Cari pacar lagi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;negatif;Ku akui ku sangat sangat menginginkan mu Tapi kini ku sadar ku diantara kalian Aku tak mengerti ini semua harus terjadi Ku akui ku sangat sangat mengharapkan mu Tapi kini ku sadar ku tak akan bisa Aku tak mengerti ini semua harus terjadimLupakan aku kembali padanya Aku bukan siapa siapa untukmu Ku cintaimu tak berarti bahwa ku harus memilikimu slamanya Ku akui ku sangat sangat menginginkan mu Tapi kini ku sadar ku diantara kalian Aku tak mengerti ini semua harus terjadi Lupakan aku kembali padanya Aku bukan siapa siapa untukmu Ku cintaimu tak berarti bahwa ku harus memilikimu slamanya;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;negatif;Ku menunggu Ku menunggu kau putus dengan kekasihmu Tak akan kuganggu kau dengan kekasihmu Ku kan selalu di sini untuk menunggumu Cintaiku Kuberharap kau kelak kan cintai aku Saat kau telah tak bersama kekasihmu Kulakukan semua agar kau cintaiku Haruskah kubilang cinta Hati senang namun bimbang Ada cemburu juga rindu Kutetap menunggu Haruskah kubilang cinta Hati senang namun bimbang Dan kau sudah ada yang punya Kutetap menunggu Datang padaku Kutahu kelak kau kan datang kepadaku Saat kau sadar betapa ku cintaimu Ku kan selalu setia tuk menunggumu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;negatif;Ternyata hati tak bisa berdusta Meski ku coba tetap tak bisa Dulu cintaku banyak padamu Entah mengapa kini berkurang Maaf aku jenuh padamu Lama sudah kupendam Tertahan dibibirku Mauku tak menyakiti Meski begitu indah Ku masih tetap saja jenuh Taukah kini kau kuhindari Merasakah kau ku lain padamu Cinta bukan hanya cinta saja Sementara kau merasa cukup;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;negatif;Jangan tanyakan perasaanku jika kau pun tak bisa beralih dari masa lalu yang menghantuimu karena sungguh ini tidak adil bukan maksudku menyakitimu namun tak mudah tuk melupakan cerita panjang yang pernah aku lalui tolong yakinkan saja raguku pergi saja engkau pergi dariku biar kubunuh perasaan untukmu meski berat melangkah hatiku hanya tak siap terluka beri kisah kita sedikit waktu semesta mengirim dirimu untukku kita adalah rasa yang tepat di waktu yang salah hidup memang sebuah pilihan tapi hati bukan tuk dipilih bila hanya setengah dirimu hadir dan setengah lagi untuk dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;negatif;Kau dulu pernah bilang Aku ratu di hatimu sayang Dan aku ratu di istanamu Dan dulu pernah kau pun bilang Takkan pernah tinggalkanku sumpah Mungkin kau lupa Dan ku pernah jadi yang tersayang Ku pernah jadi yang paling kau cinta Mungkin kau lupa Dan di saat sang penggoda datang Kau biarkan dia hancurkan istanaku Ternyata Kau lupa aku ratumu Kini aku pun telah pergi Telah kurelakan kau bersamanya Kubiarkan dia merebut semuanya Oh ingatkah dulu kau bilang Takkan pernah tinggalkanku sumpah Mungkin kau lupa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;negatif;Belum sempat ku membagi kebahagiaanku Belum sempat ku membuat dia tersenyum Haruskah ku kehilangan tuk kesekian kali Tuhan kumohon jangan lakukan itu Sebab kusayang dia Sebab kukasihi dia Sebab ku tak rela Tak selalu bersama Kurapuh tanpa dia Seperti kehilangan arah Jikalau memang harus kualami duka Kuatkan hati ini menerimanya Sebab kusayang dia Sebab kukasihi dia Sebab ku tak rela Tak selalu bersama Kurapuh tanpa dia Seperti kehilangan arah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;negatif;Selama aku mencari Selama aku menanti Bayang bayangmu Di batas senja Matahari Membakar rinduku Ku melayang Terbang tinggi Bersama mega mega Menembus dinding waktu Kuterbaring Dan pejamkan mata Dalam hati Kupanggil namamu Semoga saja Kau dengar dan merasakan Getaran di hatiku Yang lama haus akan belaianmu Seperti saat dulu Saat saat pertama Kau dekap dan kau kecup bibir ini Dan kau bisikkan kata kata Aku cinta kepadamu Peluhku berjatuhan Menikmati sentuhan Perasaan Yang teramat dalam Telah kau bawa Segala yang kupunya Segala yang kupunya Getaran di hatiku Yang lama haus akan belaianmu Seperti saat dulu Saat saat pertama Kau dekap dan kau kecup bibir ini Dan kau bisikkan kata kata Aku cinta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;negatif;Dulu saat ku siap mati untukmu kamu tak pernah menganggap aku hidup dulu saat semua ingin ku pertaruhkan kamu tak pernah percaya cinta sejatiku aku cuma punya hati tapi kamu mungkin tak pakai hati kamu berbohong aku pun percaya kamu lukai ku tak peduli coba kau pikir dimana ada cinta seperti ini kau tinggalkan aku ku tetap di sini kau dengan yang lain ku tetap setia tak usah tanyakan apa aku cuma punya hati aku cuma punya hati tapi kamu mungkin tak pakai hati;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;negatif;Dengan sadar menari ikuti alunan lagu Semua mata pun kini hanya tertuju padaku Tapi tatap matamu seolah inginkan aku Ingin dekat ku peluk aku dan sentuh cintaku Tapi tunggulah dulu kau jangan coba merayu Tunggu tunggulah dulu kau jangan dekati aku Sabar sabarlah dulu kau jangan marah padaku Bukan salahku jika banyak yang mau padaku Mari semua dansa denganku Dekap aku dan hanyutkan ku Dengan irama yang menggoda Ku lepaskan hasrat dirimu Kamu inginkan aku Peluk aku Cium aku Kamu inginkan aku Ingin bercinta denganku;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;negatif;Berulang kali kucoba memahami berualang kali aku bertanya haruskah diriku selalu menderita sakit dihatiku bukan karna cembura sakit dihati karena janji sia sia sudah diriku menanti disini anggur merah digengamanku pecah sudah dan membasahi bajuku ini kah ibarat dirimu telah diam diambil orang keping keping hancur hatiku pijakan kaki ku terasa hampa kemana lagi harus melangakan oh sayang bagaikan layang2 putus benang tertiup angin yang kencang entah jatuh dimana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;negatif;Wis nasibe kudu koyo ngene Nduwe bojo kok ra tau ngapenake Seneng muring omongane sengak Kudu tak trimo bojoku pancen galak Saben dino rasane ora karuan Ngerasake bojoku sing ra tau perhatian Nanging piye maneh atiku wes kadung tresno Senajan batinku ngampet ono njero dodo Yo wes ben nduwe bojo sing galak Yo wes ben sing omongane sengak Seneng nggawe aku susah Nanging aku wegah pisah Tak tompo nganggo tulus ning ati Tak trimo sliramu tekan saiki Mungkin wes dadi jodone Senajan kahanane koyo ngene Sungguh keterlaluan bojoku sing saiki Kliru sitik wae aku mesti diseneni Ameh dolan ro konco kok ora diolehke Senenange nuduh dikira lungo ro liyane Yen wes ngono aku mung bisa meneng Tak jelasno malah mung nggawe kowe sepaneng Di matamu aku iki ora tau bener Kabeh mbok salahno rumangsa wes paling pinter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
